word,noun,pronoun,verb,adjective,adverb,preposition,conjunction,interjection
proceed,False,False,True,False,False,False,False,False
highway,True,False,False,False,False,False,False,False
simi,False,False,False,False,False,False,False,False
valley,True,False,False,False,False,False,False,False
road,True,False,False,True,False,False,False,False
flashes,True,False,True,True,True,False,False,False
roaring,True,False,False,True,True,False,False,False
wrestles,True,False,True,False,False,False,False,False
twolane,False,False,False,False,False,False,False,False
nobody's,False,False,False,False,False,False,False,False
complain,True,False,True,False,True,False,False,False
baksheesh,True,False,False,False,False,False,False,False
haven't,False,False,False,False,False,False,False,False
simple,True,False,False,True,True,False,False,False
part,True,False,True,True,True,False,False,False
grab,True,False,True,True,False,False,False,False
plan,True,False,True,True,True,False,False,False
ingenious,True,False,False,True,True,False,False,False
correctly,False,False,False,False,False,False,False,False
swiss,True,False,False,True,False,False,False,False
beauty,True,False,False,False,False,False,False,False
simplicity,True,False,False,False,False,False,False,False
complex,True,False,True,True,True,False,False,False
learned,True,False,False,True,True,False,False,False
vooden,False,False,False,False,False,False,False,False
britch,True,False,False,False,False,False,False,False
cross,True,False,True,True,True,True,False,False
srow,False,False,False,False,False,False,False,False
ze,False,False,False,False,False,False,False,False
vindow,False,False,False,False,False,False,False,False
kar,False,False,False,False,False,False,False,False
vatch,False,False,False,False,False,False,False,False
what'd,False,False,False,False,False,False,False,False
wooden,True,False,False,True,True,False,False,False
throw,True,False,True,False,False,False,False,False
dumbly,True,False,True,True,True,False,False,False
'em,False,True,False,False,False,False,False,False
they'd,False,False,False,False,False,False,False,False
throwing,True,False,True,False,False,False,False,False
chopchop,False,False,False,False,True,False,False,False
sooner,True,False,False,False,False,False,False,False
later,False,False,False,False,True,False,False,False
argue,True,False,True,True,False,False,False,False
bump,True,False,True,False,False,False,False,False
new,True,False,False,True,True,False,False,False
steady,True,False,True,True,True,False,False,False
twisting,True,False,False,False,False,False,False,False
seat,True,False,True,True,False,False,False,False
reaches,True,False,True,True,False,False,False,False
flings,True,False,True,False,False,False,False,False
window,True,False,False,True,False,False,False,False
wheel,True,False,True,True,False,False,False,False
fifteen,True,False,False,True,False,False,False,False
empeeaitch,False,False,False,False,False,False,False,False
uzi,False,False,False,False,False,False,False,False
paperwrapped,False,False,False,False,False,False,False,False
bundle,True,False,True,False,False,False,False,False
naked,True,False,False,True,True,False,False,False
flung,False,False,False,False,False,False,False,False
halfway,False,False,False,True,True,False,False,False
let's,False,False,False,False,False,False,False,False
hill,True,False,True,False,False,False,False,False
parcel,True,False,True,True,True,False,False,False
loud,True,False,False,True,True,False,False,False
grunt,True,False,True,False,False,False,False,False
pavement,True,False,False,False,False,False,False,False
swerves,True,False,True,False,False,False,False,False
lurches,True,False,True,False,False,False,False,False
cursing,True,False,True,False,False,False,False,False
tumbles,True,False,True,False,False,False,False,False
andrattattattatmuzzle,False,False,False,False,False,False,False,False
tear,True,False,True,True,False,False,False,False
clunks,True,False,True,False,False,False,False,False
skid,True,False,True,True,False,False,False,False
struggles,True,False,True,False,False,False,False,False
crumpled,True,False,True,True,False,False,False,False
tree,True,False,True,True,False,False,False,False
saps,True,False,True,True,False,False,False,False
rear,True,False,True,True,True,False,False,False
rising,True,False,False,False,True,False,False,False
ground,True,False,True,True,True,False,False,False
massaging,True,False,True,False,False,False,False,False
injured,True,False,True,False,True,False,False,False
knee,True,False,True,True,False,False,False,False
waving,True,False,True,True,True,False,False,False
engine,True,False,True,True,False,False,False,False
roar,False,False,False,False,False,False,False,False
motorcycle,True,False,False,False,False,False,False,False
bumps,True,False,True,False,False,False,False,False
ravine,True,False,False,False,False,False,False,False
tires,True,False,True,False,False,False,False,False
skids,True,False,True,True,False,False,False,False
opposite,True,False,False,True,True,True,False,False
direction,True,False,False,True,False,False,False,False
closely,True,False,True,True,True,False,False,False
followed,True,False,True,False,False,False,False,False
motorcycles,True,False,False,False,False,False,False,False
fishtail,False,False,True,False,False,False,False,False
silence,True,False,True,False,False,False,False,False
ahh,False,False,False,False,False,False,False,False
rumbles,True,False,True,False,False,False,False,False
scatter,True,False,True,False,False,False,False,False
ten,True,False,False,True,False,False,False,False
nook,True,False,False,False,False,False,False,False
listlessly,True,False,False,True,True,False,False,False
lap,True,False,True,False,False,False,False,False
ringing,False,False,False,True,True,False,False,False
aitz,False,False,False,False,False,False,False,False
chaim,False,False,False,False,False,False,False,False
used,False,False,False,True,False,False,False,False
iswhat,False,False,False,False,False,False,False,False
thethere's,False,False,False,False,False,False,False,False
nowe,False,False,False,False,False,False,False,False
poor,True,False,False,True,True,False,False,False
womanthat,False,False,False,False,False,False,False,False
slut,True,False,False,True,True,False,False,False
who's,False,False,False,False,False,False,False,False
certain,False,True,False,True,False,False,False,False
trotting,True,False,True,False,False,False,False,False
posted,True,False,True,False,True,False,False,False
tournament,True,False,False,False,False,False,False,False
fwhen,False,False,False,False,False,False,False,False
saturday,True,False,False,False,True,False,False,False
reschedule,False,False,True,False,False,False,False,False
what'm,False,False,False,False,False,False,False,False
charge,True,False,True,True,False,False,False,False
scheduling,True,False,True,False,False,False,False,False
burkhalter,False,False,False,False,False,False,False,False
kraut,True,False,False,False,False,False,False,False
shabbas,True,False,False,False,False,False,False,False
unpost,False,False,False,False,False,False,False,False
